Date,Shipment,Mode,Product,SI QTY,QTY,Total Packages,Standard Total,Boxes Total,Warp Total,Returnable Total,Ratio Standard,Ratio Boxes,Ratio Warp,Ratio Returnable,110x110x115 QTY,110x110x90 QTY,110x110x65 QTY,80X120X115 QTY,80X120X90 QTY,80X120X65 QTY,42X46X68 QTY,47X66X68 QTY,53X53X58 QTY,57X64X84 QTY,68X74X86 QTY,70X100X90 QTY,27X27X22 QTY,53X53X19 QTY,WARP QTY,UNIT QTY,RETURNABLE QTY,Remark
22-02-2023,FAP,VESSEL,INVERTER,4,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
22-02-2024,FEC,VESSEL,TEMPERATURE CONTROL,11,11328,36,13,23,0,0,13.00,6.17,0.00,0.00,13,0,0,0,0,0,3,7,8,0,0,0,2,3,0,0,0,
22-02-2024,FEI,AIRCRAFT,TEMPERATURE CONTROL,4,391,6,0,6,0,0,0.00,1.10,0.00,0.00,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,
22-02-2024,FAP,VESSEL,INVERTER,32,893,58,9,21,28,0,9.00,7.00,2.80,0.00,3,5,1,0,0,0,9,7,0,3,0,2,0,0,28,0,0,
22-03-2022,FEE,AIRCRAFT,INVERTER,5,199,5,0,5,0,0,0.00,1.67,0.00,0.00,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,
22-03-2022,FEID,AIRCRAFT,INVERTER,10,86,10,0,10,0,0,0.00,3.33,0.00,0.00,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,
22-03-2022,FEA TWMC,VESSEL,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
22-03-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,4,34,4,0,4,0,0,0.00,0.43,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,
22-03-2022,FEA NJ,VESSEL,INVERTER,11,1148,96,28,7,61,0,28.00,2.33,6.10,0.00,0,0,0,22,5,1,2,0,0,2,2,1,0,0,61,0,0,
22-03-2022,FEA NJ,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
22-03-2022,FEA FRE,VESSEL,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
22-03-2023,FEA NJ AID,VESSEL,INVERTER,1,23,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
22-03-2023,FAP,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22-03-2023,FEA NJ AID,AIRCRAFT,INVERTER,3,16,16,0,0,16,0,0.00,0.00,1.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
22-03-2023,FEA NJ,AIRCRAFT,INVERTER,1,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
22-03-2023,FEA NJ,VESSEL,INVERTER,1,4,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
22-04-2022,FEA,COURIER,TEMPERATURE CONTROL,3,687,7,0,7,0,0,0.00,2.03,0.00,0.00,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,
22-04-2025,FEE,VESSEL,INVERTER,1,30,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
22-04-2025,FEI,VESSEL,INVERTER,1,209,12,2,1,9,0,2.00,0.33,0.90,0.00,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,
22-05-2023,FEC,VESSEL,TEMPERATURE CONTROL,24,9800,58,11,47,0,0,11.00,9.97,0.00,0.00,11,0,0,0,0,0,3,0,25,0,0,0,10,9,0,0,0,
22-05-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,9,142,12,0,12,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,0,
22-05-2023,FEI,VESSEL,INVERTER,52,3004,273,36,24,213,0,36.00,8.00,21.30,0.00,20,14,2,0,0,0,10,1,0,6,4,3,0,0,213,0,0,
22-05-2023,FEI,VESSEL,TEMPERATURE CONTROL,16,1916,27,2,25,0,0,2.00,2.63,0.00,0.00,2,0,0,0,0,0,1,3,2,0,0,0,8,11,0,0,0,
22-05-2023,FAP,VESSEL,INVERTER,23,356,58,11,15,32,0,11.00,5.00,3.20,0.00,7,4,0,0,0,0,2,4,0,0,3,6,0,0,32,0,0,
22-05-2023,FETW,AIRCRAFT,TEMPERATURE CONTROL,2,110,3,0,3,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,
22-05-2025,FAP,VESSEL,INVERTER,19,503,55,12,12,31,0,12.00,4.00,3.10,0.00,2,10,0,0,0,0,1,1,1,0,2,7,0,0,31,0,0,
22-06-2022,FAP,VESSEL,INVERTER,20,399,22,5,17,0,0,5.00,5.07,0.00,0.00,2,2,1,0,0,0,3,3,0,0,5,4,2,0,0,0,0,
22-06-2022,FETW,AIRCRAFT,TEMPERATURE CONTROL,5,242,5,0,5,0,0,0.00,0.47,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,
22-06-2022,FET,COURIER,VENDING MACHINE,1,5,5,0,0,5,0,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
22-06-2022,FETW,VESSEL,TEMPERATURE CONTROL,1,21,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
22-06-2022,FET,COURIER,VENDING MACHINE,1,2,2,0,0,2,0,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
22-06-2023,FAP,VESSEL,INVERTER,39,700,91,18,30,43,0,18.00,10.00,4.30,0.00,7,8,3,0,0,0,11,3,0,6,0,10,0,0,43,0,0,
22-07-2025,FEA NJ,VESSEL,INVERTER,2,349,13,11,2,0,0,11.00,0.67,0.00,0.00,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,
22-08-2022,FAP,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
22-08-2022,FEI,VESSEL,INVERTER,35,4042,168,35,25,108,0,35.00,8.33,10.80,0.00,19,16,0,0,0,0,5,1,0,9,4,6,0,0,108,0,0,
22-08-2022,FEI,VESSEL,TEMPERATURE CONTROL,2,194,3,0,3,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
22-08-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,8,342,10,0,10,0,0,0.00,0.93,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,5,3,0,0,0,
22-08-2023,FEI,VESSEL,TEMPERATURE CONTROL,5,674,10,0,10,0,0,0.00,2.13,0.00,0.00,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,0,
22-08-2023,FEA NJ,VESSEL,INVERTER,24,1122,68,31,20,17,0,31.00,6.67,1.70,0.00,0,0,0,16,15,0,5,1,0,3,2,9,0,0,17,0,0,
22-08-2023,FEA NJ AID,AIRCRAFT,INVERTER,3,91,18,6,2,10,0,6.00,0.67,1.00,0.00,0,0,0,6,0,0,0,0,0,0,1,1,0,0,10,0,0,
22-08-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,9,279,13,0,13,0,0,0.00,0.73,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,
22-08-2024,FAP,VESSEL,INVERTER,44,1211,154,22,27,105,0,22.00,9.00,10.50,0.00,10,11,1,0,0,0,0,2,0,4,11,10,0,0,105,0,0,
22-08-2025,FEI,VESSEL,INVERTER,1,65,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
22-09-2022,FAP,VESSEL,INVERTER,34,860,77,9,18,50,0,9.00,6.00,5.00,0.00,2,6,1,0,0,0,3,3,0,5,3,4,0,0,50,0,0,
22-09-2022,FEE,AIRCRAFT,INVERTER,6,148,7,1,6,0,0,1.00,2.00,0.00,0.00,0,0,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,
22-09-2022,FEI,VESSEL,TEMPERATURE CONTROL,2,145,2,0,2,0,0,0.00,0.37,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
22-09-2022,FAP,AIRCRAFT,INVERTER,5,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
22-09-2025,FEI,VESSEL,INVERTER,2,806,30,9,2,19,0,9.00,0.67,1.90,0.00,8,1,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,
22-09-2025,FEI,AIRCRAFT,INVERTER,1,100,7,6,1,0,0,6.00,0.33,0.00,0.00,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
22-10-2025,FEE,AIRCRAFT,INVERTER,1,646,15,15,0,0,0,15.00,0.00,0.00,0.00,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,
22-11-2022,FEF,VESSEL,TEMPERATURE CONTROL,1,220,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
22-11-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,30,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,
22-11-2023,FEA TWMC,AIRCRAFT,INVERTER,2,13,13,0,0,13,0,0.00,0.00,1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
22-11-2023,FEA NJ AID,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22-12-2023,FEI,VESSEL,TEMPERATURE CONTROL,2,151,2,0,2,0,0,0.00,0.37,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
22-12-2023,FEID,VESSEL,INVERTER,7,55,9,3,3,3,0,3.00,1.00,0.30,0.00,0,3,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,
23-01-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,8,79,9,1,8,0,0,1.00,1.47,0.00,0.00,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,
23-01-2023,FEI,AIRCRAFT,TEMPERATURE CONTROL,1,15,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
23-01-2023,FEE,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23-01-2023,FEI,VESSEL,INVERTER,23,1222,109,14,11,84,0,14.00,3.67,8.40,0.00,12,2,0,0,0,0,2,0,0,4,2,3,0,0,84,0,0,
23-01-2023,FEI,VESSEL,TEMPERATURE CONTROL,8,370,10,0,10,0,0,0.00,0.93,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,
23-01-2024,FEA NJ,VESSEL,INVERTER,10,355,71,5,6,60,0,5.00,2.00,6.00,0.00,0,0,0,5,0,0,1,0,0,0,2,3,0,0,60,0,0,
23-01-2024,FEA NJ,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23-01-2024,FEA NJ,VESSEL,INVERTER,13,134,46,1,9,36,0,1.00,3.00,3.60,0.00,0,0,0,1,0,0,1,2,0,1,2,3,0,0,36,0,0,
23-01-2024,FEID,VESSEL,INVERTER,28,218,44,0,15,29,0,0.00,5.00,2.90,0.00,0,0,0,0,0,0,3,5,0,3,2,2,0,0,29,0,0,
23-01-2025,FEA NJ,VESSEL,INVERTER,1,145,145,0,0,145,0,0.00,0.00,14.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,
23-01-2026,FEA NJ,SEA,INVERTER,1,38,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
23-02-2022,FEID,VESSEL,INVERTER,7,101,7,0,7,0,0,0.00,2.33,0.00,0.00,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,
23-02-2022,FEID,AIRCRAFT,INVERTER,5,32,5,0,4,1,0,0.00,1.33,0.10,0.00,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,
23-02-2023,FET,COURIER,VENDING MACHINE,8,455,455,0,0,455,0,0.00,0.00,455.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,
23-03-2022,FEE,VESSEL,INVERTER,39,4355,237,0,18,146,73,0.00,6.00,14.60,36.50,0,0,0,0,0,0,8,1,0,4,1,4,0,0,146,0,73,
23-03-2023,FEC,AIRCRAFT,TEMPERATURE CONTROL,5,2160,11,3,8,0,0,3.00,1.77,0.00,0.00,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,
23-03-2023,FETW,AIRCRAFT,INVERTER,1,489,3,3,0,0,0,3.00,0.00,0.00,0.00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23-03-2023,FEC,VESSEL,TEMPERATURE CONTROL,16,6548,35,11,24,0,0,11.00,5.90,0.00,0.00,11,0,0,0,0,0,1,0,16,0,0,0,3,4,0,0,0,
23-03-2023,FEE,AIRCRAFT,INVERTER,17,281,57,8,9,40,0,8.00,3.00,4.00,0.00,0,0,0,4,4,0,1,3,0,1,1,3,0,0,40,0,0,
23-03-2023,FEID,VESSEL,INVERTER,17,76,21,2,16,3,0,2.00,5.33,0.30,0.00,0,2,0,0,0,0,7,6,0,1,1,1,0,0,3,0,0,
23-04-2024,FEA,VESSEL,TEMPERATURE CONTROL,2,46,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
23-04-2024,FAP,VESSEL,INVERTER,10,79,12,2,9,1,0,2.00,3.00,0.10,0.00,2,0,0,0,0,0,3,0,0,0,3,3,0,0,1,0,0,
23-05-2022,FEA,COURIER,TEMPERATURE CONTROL,7,1214,17,0,17,0,0,0.00,3.27,0.00,0.00,0,0,0,0,0,0,0,0,9,0,0,0,5,3,0,0,0,
23-05-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,6,118,8,0,8,0,0,0.00,0.87,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,0,
23-05-2022,FAP,VESSEL,INVERTER,29,600,43,16,25,2,0,16.00,8.03,0.20,0.00,9,4,3,0,0,0,5,2,0,3,4,10,1,0,2,0,0,
23-05-2022,FEA FRE,AIRCRAFT,INVERTER,1,70,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
23-05-2023,FEA NJ,VESSEL,INVERTER,11,177,18,1,10,7,0,1.00,3.33,0.70,0.00,0,0,0,0,1,0,0,2,0,3,1,4,0,0,7,0,0,
23-05-2023,FEV,COURIER,TEMPERATURE CONTROL,1,3,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
23-05-2023,FEA NJ AID,AIRCRAFT,INVERTER,1,7,7,0,0,7,0,0.00,0.00,0.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
23-05-2024,FEI,VESSEL,TEMPERATURE CONTROL,2,11,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
23-05-2024,FEI,VESSEL,INVERTER,18,884,52,7,8,37,0,7.00,2.67,3.70,0.00,4,2,1,0,0,0,4,1,0,0,2,1,0,0,37,0,0,
23-05-2024,FEK,VESSEL,TEMPERATURE CONTROL,1,250,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,
23-05-2024,FAP,VESSEL,INVERTER,22,253,31,1,21,9,0,1.00,7.00,0.90,0.00,1,0,0,0,0,0,8,3,0,2,4,4,0,0,9,0,0,
23-05-2024,FEK,VESSEL,INVERTER,6,241,6,1,5,0,0,1.00,1.67,0.00,0.00,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
23-05-2025,FEI,VESSEL,INVERTER,3,402,58,4,2,52,0,4.00,0.67,5.20,0.00,4,0,0,0,0,0,0,0,0,0,0,2,0,0,52,0,0,
23-06-2025,FEI,AIRCRAFT,INVERTER,1,120,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
23-06-2025,FEA NJ,VESSEL,INVERTER,1,268,5,3,0,2,0,3.00,0.00,0.20,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
23-07-2024,FEI,VESSEL,TEMPERATURE CONTROL,4,146,4,0,4,0,0,0.00,0.73,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,
23-07-2024,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,15,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
23-07-2025,FEK,AIRCRAFT,INVERTER,2,3,3,0,1,2,0,0.00,0.33,0.20,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
23-08-2022,FEE,AIRCRAFT,INVERTER,1,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
23-08-2022,FEA TWMC,VESSEL,INVERTER,5,48,37,1,1,35,0,1.00,0.33,3.50,0.00,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35,0,0,
23-08-2022,FEA NJ,VESSEL,INVERTER,15,1178,118,15,8,95,0,15.00,2.67,9.50,0.00,0,0,0,12,3,0,1,2,0,0,3,2,0,0,95,0,0,
23-08-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,14,536,19,0,19,0,0,0.00,3.33,0.00,0.00,0,0,0,0,0,0,5,1,2,0,1,0,6,4,0,0,0,
23-08-2022,FAP,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23-08-2023,FETW,VESSEL,INVERTER,5,445,10,6,4,0,0,6.00,1.33,0.00,0.00,1,4,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,
23-08-2023,FEID,VESSEL,INVERTER,33,343,42,0,28,14,0,0.00,9.33,1.40,0.00,0,0,0,0,0,0,15,4,0,5,2,2,0,0,14,0,0,
23-08-2024,FEA TWMC,VESSEL,INVERTER,5,29,29,0,0,29,0,0.00,0.00,2.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,
23-09-2022,FEE,VESSEL,INVERTER,28,2108,137,26,21,90,0,26.00,7.00,9.00,0.00,0,0,0,23,3,0,5,1,0,2,2,11,0,0,90,0,0,
23-09-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,1,100,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23-11-2022,FEA ROA,AIRCRAFT,INVERTER,2,15,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
23-11-2022,FEA TWMC,VESSEL,INVERTER,5,90,68,2,1,65,0,2.00,0.33,6.50,0.00,0,0,0,0,2,0,1,0,0,0,0,0,0,0,65,0,0,
23-11-2022,FEA NJ,AIRCRAFT,INVERTER,2,11,11,0,0,11,0,0.00,0.00,1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
23-11-2022,FEA NJ,VESSEL,INVERTER,17,2427,48,15,9,24,0,15.00,3.00,2.40,0.00,0,0,0,14,1,0,1,1,0,2,3,2,0,0,24,0,0,
23-11-2023,FAP,VESSEL,INVERTER,39,254,62,2,45,15,0,2.00,15.00,1.50,0.00,2,0,0,0,0,0,2,5,0,5,11,22,0,0,15,0,0,
23-12-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,4,44,4,0,4,0,0,0.00,0.13,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,
23-12-2022,FEI,VESSEL,TEMPERATURE CONTROL,6,421,10,0,10,0,0,0.00,1.53,0.00,0.00,0,0,0,0,0,0,2,0,2,0,0,0,6,0,0,0,0,
23-12-2024,FEI,VESSEL,INVERTER,1,585,15,10,0,5,0,10.00,0.00,0.50,0.00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
23-12-2025,FEI,AIRCRAFT,INVERTER,1,171,2,1,1,0,0,1.00,0.33,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
23-12-2025,FEID,VESSEL,INVERTER,2,15,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
23-12-2025,FEID,VESSEL,INVERTER,11,211,14,0,11,3,0,0.00,3.67,0.30,0.00,0,0,0,0,0,0,4,4,0,2,0,1,0,0,3,0,0,
24-01-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,4,19,5,0,5,0,0,0.00,1.07,0.00,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,
24-01-2022,FEI,VESSEL,INVERTER,9,445,13,4,9,0,0,4.00,3.00,0.00,0.00,2,2,0,0,0,0,5,1,0,2,1,0,0,0,0,0,0,
24-01-2022,FEI,AIRCRAFT,INVERTER,9,276,47,3,6,38,0,3.00,2.00,3.80,0.00,2,0,1,0,0,0,2,1,0,1,0,2,0,0,38,0,0,
24-01-2023,FEA NJ,VESSEL,INVERTER,10,490,16,6,7,3,0,6.00,2.33,0.30,0.00,0,0,0,5,0,1,0,3,0,2,1,1,0,0,3,0,0,
24-01-2023,FEF,VESSEL,TEMPERATURE CONTROL,1,180,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
24-01-2023,FEA NJ,AIRCRAFT,INVERTER,1,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
24-01-2023,FEA NJ AID,VESSEL,INVERTER,2,20,20,0,0,20,0,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,
24-01-2024,FEI,VESSEL,TEMPERATURE CONTROL,2,13,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
24-01-2024,FEI,VESSEL,INVERTER,13,1783,45,24,7,14,0,24.00,2.33,1.40,0.00,24,0,0,0,0,0,0,0,0,0,3,4,0,0,14,0,0,
24-01-2025,FEA NJ,VESSEL,INVERTER,1,40,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
24-01-2025,FEI,AIRCRAFT,INVERTER,1,12,3,3,0,0,0,3.00,0.00,0.00,0.00,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24-01-2025,FEI,VESSEL,INVERTER,1,3734,62,43,1,18,0,43.00,0.33,1.80,0.00,41,2,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,
24-02-2022,FAP,VESSEL,INVERTER,15,216,20,5,12,3,0,5.00,4.00,0.30,0.00,1,4,0,0,0,0,2,2,0,2,3,3,0,0,3,0,0,
24-02-2022,FEID,AIRCRAFT,INVERTER,1,1,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
24-02-2022,FEA FRE,AIRCRAFT,INVERTER,1,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
24-03-2022,FEE,AIRCRAFT,INVERTER,8,117,15,1,12,2,0,1.00,4.00,0.20,0.00,0,0,0,0,1,0,1,0,0,1,3,7,0,0,2,0,0,
24-03-2022,FEA,COURIER,TEMPERATURE CONTROL,7,863,11,0,11,0,0,0.00,2.47,0.00,0.00,0,0,0,0,0,0,3,2,2,0,0,0,3,1,0,0,0,
24-03-2022,FET,COURIER,VENDING MACHINE,1,1,1,0,0,1,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
24-03-2023,FAP,VESSEL,INVERTER,30,543,59,14,36,9,0,14.00,11.70,0.90,0.00,8,5,1,0,0,0,4,8,0,6,8,9,1,0,9,0,0,
24-03-2023,FETW,AIRCRAFT,INVERTER,2,236,3,3,0,0,0,3.00,0.00,0.00,0.00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24-04-2023,FEID,AIRCRAFT,TEMPERATURE CONTROL,7,362,9,0,9,0,0,0.00,1.80,0.00,0.00,0,0,0,0,0,0,2,0,3,0,0,0,3,1,0,0,0,
24-04-2023,FEA,COURIER,TEMPERATURE CONTROL,15,1270,25,0,25,0,0,0.00,5.03,0.00,0.00,0,0,0,0,0,0,5,2,7,0,0,0,6,5,0,0,0,
24-04-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,81,4,0,4,0,0,0.00,0.13,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,
24-04-2025,FET,TRUCK,TEMPERATURE CONTROL,1,1,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
24-04-2025,FEI,VESSEL,INVERTER,1,69,4,3,1,0,0,3.00,0.33,0.00,0.00,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
24-05-2022,FEA NJ,VESSEL,INVERTER,15,771,48,10,10,28,0,10.00,3.33,2.80,0.00,0,0,0,4,6,0,4,1,0,1,2,2,0,0,28,0,0,
24-05-2022,FEA TWMC,VESSEL,INVERTER,3,32,3,1,2,0,0,1.00,0.67,0.00,0.00,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,
24-05-2022,FEE,VESSEL,INVERTER,5,403,9,4,4,1,0,4.00,1.33,0.10,0.00,0,0,0,3,1,0,0,0,0,0,1,3,0,0,1,0,0,
24-05-2022,FEA TWMC,AIRCRAFT,INVERTER,2,24,24,0,0,24,0,0.00,0.00,2.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,
24-05-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,6,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
24-05-2023,FEID,VESSEL,INVERTER,12,35,16,0,8,8,0,0.00,2.67,0.80,0.00,0,0,0,0,0,0,5,1,0,2,0,0,0,0,8,0,0,
